Date,Close,High,Low,Open,Volume,NewsCount,SentimentMean,SentimentSum,SentimentSTD,NegativeRatio,NeutralRatio,PositiveRatio,Return,Volatility_3d,Volatility_7d,MA_3,MA_7,Momentum_3,Momentum_7,Target
2024-11-15,171.73265075683594,173.37539999767293,170.46822271325942,172.9671965454628,32504600,15.0,0.8571428571428571,12.0,0.28863816982783125,0.0,0.14285714285714282,0.8571428571428571,-0.017598892625701,0.0017480704368076,0.0122377232167945,174.8787841796875,177.1644221714565,-9.089920043945312,-5.83428955078125,0
2024-11-18,174.5303192138672,174.6697039128958,172.1408476982141,172.6585688053745,20135300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162908360448741,0.0094055185758321,0.0134301954140922,172.6652069091797,174.7792205810547,2.79766845703125,-5.02783203125,1
2024-11-19,177.3379364013672,178.08464343003916,172.7979600977284,172.95726124320882,23434900,8.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0160867017269337,0.0093471473572784,0.0150087323017435,174.53363545735678,174.28141566685267,5.60528564453125,-3.4846343994140625,0
2024-11-20,175.2073211669922,176.89985394642653,173.01698373526585,176.56135042889815,18997100,6.0,0.5,3.0,0.5477225575051662,0.0,0.5,0.5,-0.0120144357017485,0.0162834476501732,0.0146255073052491,175.69185892740884,173.8689466203962,3.47467041015625,-2.8872833251953125,0
2024-11-21,166.89401245117188,173.3654737011491,162.98125951876034,173.13647259575043,59734400,21.0,0.3809523809523809,8.0,0.4976133515281193,0.0,0.6190476190476191,0.3809523809523809,-0.0474484094639903,0.0318380034325123,0.022152324494748,173.14642333984375,172.73822021484375,-7.636306762695312,-7.9150848388671875,0
2024-11-22,164.03659057617188,165.7291386198519,163.18036592990532,165.12181631038618,38604600,4.0,0.6666666666666666,2.0,0.2886751345948129,0.0,0.3333333333333333,0.6666666666666666,-0.0171211766859281,0.0191545745103595,0.022112714703136,168.71264139811197,171.63878304617745,-13.301345825195312,-7.6960601806640625,0
2024-11-25,166.91387939453125,167.88958736669073,164.8828432733044,165.36073144445345,33135300,8.0,0.875,7.0,0.3535533905932738,0.0,0.125,0.875,0.017540530489283,0.0173312763775797,0.0238715122047292,164.99568684895834,169.85094996861048,0.019866943359375,-4.818771362304688,1
2024-11-26,168.37745666503906,169.07439539763973,166.844224875264,166.89400838356315,20486700,21.0,0.4285714285714285,9.0,0.6761234037828132,0.0952380952380952,0.3809523809523809,0.5238095238095238,0.008768457577146,0.0087702653067388,0.0229680702716562,166.44264221191406,168.9719696044922,4.340866088867188,-6.152862548828125,1
2024-11-27,168.48696899414062,168.73587133599466,167.28229016697128,168.25798309333703,19266500,25.0,0.45614035087719296,13.0,0.7700264162452164,0.16666666666666666,0.21052631578947364,0.6228070175438596,0.0006503978101974,0.0084471764461338,0.0212994966693559,167.9261016845703,167.7075456891741,4.45037841796875,-8.850967407226562,0
2024-11-29,168.20819091796875,168.68607913599834,166.4260569265254,167.76016976407897,14257200,25.0,0.7176470588235294,13.0,0.31326859285728226,0.0,0.28235294117647064,0.7176470588235294,-0.0016545972536402,0.0011883960919082,0.0105773665662376,168.39404296875,166.93523515973772,-0.1692657470703125,1.314178466796875,0
2024-12-02,170.73704528808594,171.32445113236562,167.82986793872016,168.02898676148365,23789100,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0150340738837768,0.0086799266038152,0.0062158124084564,169.05114237467447,168.67328752790178,2.5288543701171875,3.823165893554688,0
2024-12-03,170.5876922607422,171.9218050645491,170.09985343093683,170.73704276945597,22248700,6.0,0.8333333333333334,5.0,0.408248290463863,0.0,0.1666666666666666,0.8333333333333334,-0.000874754667868,0.0089431482074029,0.0058484588982659,169.84430948893228,168.9890354701451,2.379501342773437,2.210235595703125,1
2024-12-04,173.60438537597656,174.14202289483944,170.30892108827348,170.39852227748662,31615100,6.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0176841193831462,0.0100378066418563,0.0082871303898445,171.6430409749349,169.72009495326452,5.3961944580078125,5.1174163818359375,0
2024-12-05,171.88198852539062,175.2869705000764,171.57335207382965,174.5900470301335,21356200,12.0,0.0833333333333333,1.0,0.996204919895622,0.4166666666666667,0.0833333333333333,0.5,-0.0099213902163572,0.014073246374101,0.0098489166885723,172.02468872070312,170.20509774344308,1.1449432373046875,3.39501953125,1
2024-12-06,173.94290161132812,174.31127217851045,171.10540912546608,171.27466087773342,21462400,18.0,0.36309523809523814,8.0,0.8013584725957236,0.19444444444444442,0.24801587301587302,0.5575396825396826,0.0119902795145581,0.0145751228873842,0.010144170369784,173.1430918375651,171.0243421282087,3.355209350585937,5.734710693359375,0
2024-12-09,174.80010986328125,175.68721709610546,173.08569798716198,173.3947033817355,25389600,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.004928101371268,0.0028452406532952,0.009119731552042,174.2286376953125,173.24326869419642,0.857208251953125,4.0630645751953125,1
2024-12-10,184.5682830810547,185.7544185762456,180.46167600322863,182.2558298947272,54813000,9.0,-0.4444444444444444,-4.0,0.8819171036881968,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.055881962691062,0.0309391228078828,0.0215050674684513,177.7704315185547,175.24049595424108,10.625381469726562,13.9805908203125,1
2024-12-11,194.7650146484375,194.97433891650417,184.24931049684508,184.7078071462048,67894100,7.0,0.8571428571428571,6.0,0.3779644730092272,0.0,0.1428571428571428,0.8571428571428571,0.0552463911846914,0.0292364789953811,0.0272276619742586,184.7111358642578,178.26344299316406,20.82211303710937,21.160629272460938,0
2024-12-12,191.3362274169922,194.5457499463733,191.0870397988361,194.36634216171947,34817500,10.0,0.6,6.0,0.8432740427115679,0.2,0.0,0.8,-0.0176047389087535,0.0422452885322771,0.0286078272381384,190.22317504882807,181.04261997767856,16.536117553710938,19.45423889160156,0
2024-12-13,189.2031707763672,192.1037029204328,189.0237477931648,190.3892909926089,25143500,15.0,0.8484848484848485,10.0,0.22918388365077622,0.0303030303030303,0.0909090909090909,0.8787878787878788,-0.0111482110284127,0.0403262055227904,0.0303990404699394,191.76813761393228,183.22265842982705,4.6348876953125,15.260269165039062,0
2024-12-16,196.0209350585937,198.3533273175459,191.9940549717768,192.2432425689094,44934900,8.0,0.75,6.0,0.7071067811865476,0.125,0.0,0.875,0.0360340910474747,0.020804292166263,0.0313705010284859,191.47575887044272,190.6142817905971,6.817764282226534,21.22082519531247,0
2024-12-17,194.7849578857422,200.7654601795969,194.3463852840536,196.6090129104724,43504000,8.0,0.75,6.0,0.7071067811865476,0.125,0.0,0.875,-0.0063053325017661,0.0228430869267471,0.0269969870718487,193.3363545735677,192.0738067626953,5.581787109375,10.2166748046875,0
2024-12-18,187.78778076171875,196.3598408096813,187.1299370164791,194.5856262059038,34166100,3.0,1.0,3.0,0.0,0.0,0.0,1.0,-0.0359225743095001,0.0361652906529531,0.0219407750543951,192.86455790201825,191.07705906459265,-1.4153900146484375,-6.97723388671875,1
2024-12-19,187.8973999023437,192.40271566857007,187.76783270124025,191.00727128528027,32265200,7.0,0.7142857142857143,5.0,0.4879500364742666,0.0,0.2857142857142857,0.7142857142857143,0.0005837394753818,0.0193965257677948,0.0212647894174913,190.1567128499349,190.58579799107144,-8.12353515625,-3.438827514648466,1
2024-12-20,190.7879943847656,192.263180692445,184.6181070829637,185.1762848637503,63462900,23.0,0.35000000000000003,8.0,0.5090101289619213,0.0,0.65,0.35000000000000003,0.015383898254708,0.0264074161712052,0.0218021503468476,188.82439168294263,190.81220136369976,-3.996963500976591,1.584823608398409,0
2024-12-23,193.99752807617188,194.46600196365952,189.53207549795792,191.99405011204703,25675000,9.0,0.6666666666666666,6.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0168225139205224,0.0097124829404598,0.0174998388302992,191.8578389485677,190.97594996861045,3.2095336914062784,-2.0234069824218466,1
2024-12-24,195.47271728515625,195.47271728515625,193.1502870787509,194.20684004621347,10403300,10.0,0.42857142857142855,6.0,0.1889822365046136,0.0,0.5714285714285714,0.42857142857142855,0.0076041649788709,0.0084241543279044,0.0176323570083953,193.4194132486979,191.0742013113839,4.684722900390653,0.6877593994140625,0
2024-12-26,194.96437072753903,196.11062752392144,193.74833410760493,194.5158209114561,12046600,6.0,0.8333333333333334,5.0,0.408248290463863,0.0,0.1666666666666666,0.8333333333333334,-0.0026006010694353,0.0053028875946491,0.0080254831292605,195.3032684326172,193.18161664690288,0.9668426513671592,7.0669708251953125,0
2024-12-27,192.1335906982422,194.68528435280825,190.0304468655215,194.31647638353087,18891400,21.0,0.7555555555555555,14.0,0.40783485356029,0.037037037037037035,0.17037037037037037,0.7925925925925926,-0.0145194735773175,0.0077420686376867,0.009580987253923,194.1902262369792,193.37384469168524,-3.3391265869140625,1.345596313476591,0
2024-12-30,190.6185607910156,191.92430144195808,188.50543950298515,189.1832377151322,14264700,6.0,0.8333333333333334,5.0,0.408248290463863,0.0,0.1666666666666666,0.8333333333333334,-0.0078852942982055,0.0045525767857083,0.0070038324731304,191.62858072916663,193.27559116908483,-1.515029907226591,-3.3789672851562784,0
2024-12-31,188.68484497070312,191.3362045613809,187.897403674237,190.45905938330324,17466900,20.0,0.5490196078431372,14.0,0.8584981264588194,0.19607843137254902,0.0588235294117647,0.7450980392156863,-0.0101444256649932,0.0053258944909797,0.0058618018495145,190.47899881998697,192.30589512416296,-3.4487457275390625,-6.787872314453125,0
2025-01-02,188.81442260742188,191.37607845803336,186.89070161917323,190.03045932269364,20370800,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0006867410932704,0.0060648599701762,0.0062094434145587,188.72803751627603,190.4576350620815,-1.8041381835937216,-6.149948120117159,1
2025-01-03,191.166748046875,192.58214696582635,189.3626322985996,190.74811471378376,18596200,7.0,0.7083333333333333,5.0,0.5386751345948129,0.0,0.29166666666666663,0.7083333333333333,0.0124583991358755,0.0070030380958314,0.0072728045370287,189.55533854166663,190.31951468331476,2.481903076171875,-0.9668426513671876,0
2025-01-06,196.23025512695312,197.57587431060844,193.22007973541784,193.34964695093385,29563600,3.0,0.6666666666666666,2.0,0.5773502691896258,0.0,0.3333333333333333,0.6666666666666666,0.0264873840864652,0.0132514505087593,0.0126206401038687,192.8545837402344,190.76663208007807,7.41583251953125,4.0966644287109375,0
2025-01-07,194.8547515869141,200.34684110917007,193.9676442918636,196.4694824542812,26487200,11.0,0.8181818181818182,9.0,0.6030226891555273,0.0909090909090909,0.0,0.9090909090909092,-0.0070096404815309,0.017667141017216,0.012497508139553,194.08391825358072,191.3718021937779,3.688003540039091,4.236190795898494,0
2025-01-08,193.3197479248047,195.6521403419425,191.7548576174653,191.944242637603,24864800,20.0,0.40476190476190477,10.0,0.5207859921202569,0.0357142857142857,0.5238095238095237,0.44047619047619047,-0.0078776814504557,0.0195949052876402,0.0121173619032018,194.80158487955728,192.033931187221,2.1529998779296875,4.6349029541015625,0
2025-01-10,191.4159240722656,195.8813764404304,189.69155028344463,193.6685895212531,26665200,7.0,1.0,7.0,0.0,0.0,0.0,1.0,-0.0098480567711045,0.0052109574633006,0.0131410452988797,192.68513997395837,193.0677032470703,-3.4388275146484943,2.6015014648437216,0
2025-01-13,190.3892822265625,190.5587279639381,186.75114946876,189.45234965681547,21823700,4.0,0.75,3.0,0.5,0.0,0.25,0.75,-0.00536340876904,0.0030965654965792,0.0042332754858684,191.07371012369788,192.3044716971261,-1.0266418457030966,-5.840972900390625,0
2025-01-14,189.043685913086,191.3561389494114,187.69806677944703,190.61855338184407,17174900,11.0,0.3636363636363636,4.0,0.504524979109513,0.0,0.6363636363636364,0.3636363636363636,-0.0070676053701136,0.0036883032536787,0.0042395116871414,190.28296407063803,191.4743194580078,-2.3722381591796307,-5.811065673828125,1
2025-01-15,194.9145355224609,195.72190087885951,191.23652426846428,192.462522950062,21776000,7.0,0.5714285714285714,4.0,0.5345224838248488,0.0,0.4285714285714285,0.5714285714285714,0.031055518098997,0.0215353007227498,0.0137182537030149,191.44916788736975,191.70214625767295,3.4986114501953125,1.5947875976562216,0
2025-01-16,192.2831115722656,194.8447520350506,192.1834304546711,193.50911023082176,17815400,4.0,1.0,4.0,0.0,0.0,0.0,1.0,-0.0135003987421558,0.0240831306767627,0.0148280108370305,192.0804443359375,191.5540553501674,1.8938293457030968,-1.036636352539091,1
2025-01-17,195.3630828857422,196.58908164731528,193.1203944342477,195.89135939313564,27735100,18.0,0.6964285714285714,12.0,0.5624578799186113,0.0714285714285714,0.1607142857142857,0.7678571428571428,0.0160178982350149,0.022666750955095,0.0153739028460861,194.1869099934896,192.1179351806641,6.319396972656222,3.947158813476591,0
2025-01-21,197.4064178466797,201.632629767788,197.22699486763423,198.4231075033933,29971300,5.0,0.8,4.0,0.4472135954999579,0.0,0.2,0.8,0.0104591662393684,0.0060386024437984,0.0143509408495649,196.04419453938803,195.1509137834821,2.0433349609375,8.362731933593722,1
2025-01-22,197.72537231445312,199.8285162703676,196.88810562725035,198.41313252508547,26200600,8.0,0.125,1.0,0.8345229603962802,0.25,0.375,0.375,0.0016157249153934,0.0056304407742727,0.0093132420108521,196.83162434895837,195.5524618966239,2.362289428710937,2.810836791992216,0
2025-01-23,197.33663940429688,199.6491076265144,194.5656745164631,197.49612311807823,26951400,8.0,0.875,7.0,0.3535533905932738,0.0,0.125,0.875,-0.0019660244186467,0.0063955810998756,0.0067691411871609,197.4894765218099,196.27439444405687,1.9735565185546875,5.053527832031278,1
2025-01-24,199.5594024658203,200.24714745985025,197.35657740975265,197.4562585325301,23877500,14.0,0.6571428571428571,8.0,0.44483944999153646,0.047619047619047596,0.2476190476190476,0.7047619047619048,0.0112638132899867,0.0068427960095835,0.0054388654703711,198.20713806152344,196.87386866978235,2.152984619140625,4.196319580078125,0
2025-01-27,191.18670654296875,196.24023876132983,190.11021420279943,191.7847629127979,41728900,3.0,1.0,3.0,0.0,0.0,0.0,1.0,-0.0419559079622199,0.0242232547560828,0.0179931352578918,196.76850382486975,197.4761919294085,-8.372695922851562,-4.1763763427734375,1
2025-01-28,194.6653594970703,194.84476727172617,190.06036222791343,192.1236428916819,24157900,25.0,0.84,21.0,0.3741657386773941,0.0,0.16,0.84,0.0181950566386253,0.030847735847301,0.01915345248828,195.13715616861975,197.08461216517856,-4.89404296875,-2.741058349609375,1
2025-01-29,194.7749938964844,196.15049906796548,192.80141720875304,194.92450036864412,18218300,4.0,0.75,3.0,0.5,0.0,0.25,0.75,0.0005631941897485,0.0309216622117833,0.019125956721913,193.54235331217447,196.66312953404017,-4.784408569335909,-2.9503784179687216,1
2025-01-30,200.21725463867188,200.74553115150172,197.0276562944523,197.35658576249432,24354700,4.0,0.75,3.0,0.5,0.0,0.25,0.75,0.0279412702488894,0.013877021185237,0.0222210792339737,196.5525360107422,197.07464599609372,9.030548095703123,2.880615234375,1
2025-01-31,203.3570098876953,204.81225687597484,201.1442229024234,201.3435699298202,32001100,12.0,0.75,9.0,0.6035533905932737,0.0625,0.125,0.8125,0.0156817415896031,0.0137138954296339,0.022578410731645,199.4497528076172,197.6171613420759,8.691650390625,3.797607421875,0
2025-02-03,200.57606506347656,203.0878801588649,199.4497475304977,200.0378265762092,27838300,8.0,0.75,6.0,0.4629100498862757,0.0,0.25,0.75,-0.0136751854571157,0.0146898881445478,0.0234478447176637,202.4300282796224,198.3049142020089,0.3588104248046875,1.01666259765625,1
2025-02-04,205.7093505859375,206.37717152288224,202.1509443892273,202.7290614411804,43856400,17.0,0.6470588235294118,11.0,0.492592183071889,0.0,0.3529411764705882,0.6470588235294118,0.0255927122751979,0.0199330772469741,0.0153372681389416,203.21414184570312,200.37957763671875,2.3523406982421875,14.52264404296875,0
2025-02-05,190.7082672119141,192.12365103908184,187.41898765422889,190.4491175677977,70373900,12.0,0.9166666666666666,11.0,0.2886751345948128,0.0,0.0833333333333333,0.9166666666666666,-0.0729236825224263,0.0495947447497127,0.0345118193916185,198.99789428710935,199.81427873883928,-12.648742675781222,-3.9570922851562216,1
2025-02-06,190.97738647460932,191.4757616843978,188.1067403992826,188.8842045098162,29297400,8.0,0.875,7.0,0.3535533905932738,0.0,0.125,0.875,0.0014111567716998,0.0513418218144715,0.034525450940047,195.79833475748697,199.27176339285717,-9.598678588867216,-3.797607421875057,0
2025-02-07,184.7377166748047,190.5587353980611,182.64454994685505,190.429168187486,49315000,9.0,0.8333333333333334,6.0,0.18257418583505539,0.0,0.16666666666666666,0.8333333333333334,-0.0326722965215268,0.0372100438866276,0.0332599401464282,188.80779012044272,197.0604008265904,-20.97163391113281,-15.479537963867188,0
2025-02-10,185.8640594482422,187.58843348505013,185.2560410594202,186.74120471977687,23105600,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0060969832999517,0.0035200949494717,0.0324774332151584,185.11316426595053,189.6388876778739,1.1263427734375,-14.712005615234377,0
2025-02-11,184.71780395507807,186.332534845636,183.6811749516247,184.4287378023208,21239500,14.0,0.7142857142857143,10.0,0.7262730392025629,0.1428571428571428,0.0,0.8571428571428571,-0.0061671713001798,0.0061321107739176,0.0286059766715179,185.1065266927083,186.64009530203683,-0.0199127197266193,-20.991546630859432,0
2025-02-12,183.01333618164065,184.5084617377645,181.23912173844323,182.62460414541653,22072600,15.0,0.9333333333333332,14.0,0.2581988897471611,0.0,0.0666666666666666,0.9333333333333332,-0.0092274146668175,0.0081097857612773,0.0128764711577517,184.53173319498697,185.5408194405692,-1.724380493164034,-7.694931030273437,1
2025-02-13,185.53512573242188,185.6746701852319,182.5448744214604,183.7210478458917,21402500,7.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0137792666009779,0.0124935507187089,0.014743186474036,184.42208862304688,184.7633536202567,-0.3289337158203125,-5.442260742187472,0
2025-02-14,184.6280670166016,185.7942631259136,183.7210357377169,184.45862127858567,20448400,16.0,0.5375,10.0,0.25265815184786045,0.0,0.4625,0.5375,-0.0048888786543225,0.0122244967514866,0.0078961807442819,184.3921763102214,184.74768938337053,-0.0897369384764772,-0.1096496582030965,0
2025-02-18,183.17282104492188,185.35570680408472,181.14941899629235,184.99687605998665,29916700,11.0,0.6363636363636364,7.0,0.504524979109513,0.0,0.3636363636363636,0.6363636363636364,-0.0078820408792389,0.0045506984233921,0.0076527841722984,184.14298502604169,184.31907871791296,-1.455245971679716,-1.5449829101561932,1
2025-02-19,184.6679534912109,184.85733850337527,182.9934048866249,183.471856036052,19549400,19.0,0.6842105263157895,13.0,0.6710382982072027,0.1052631578947368,0.1052631578947368,0.7894736842105263,0.0081624142586216,0.0080226358472154,0.0074218843379095,184.15628051757807,184.55545261928012,0.0398864746093181,1.6546173095702557,0
2025-02-20,183.9602508544922,184.7078136523139,182.12623377404523,184.1994764251086,20441500,20.0,0.9,18.0,0.4472135954999578,0.05,0.0,0.95,-0.0038322980427267,0.0083436411007107,0.005117959422946,183.93367513020837,184.3304704938616,-0.6678161621094034,-1.5748748779296875,0
2025-02-21,179.076171875,184.73770657345145,178.49805484578573,184.5483215731153,35199200,10.0,0.5333333333333333,6.0,0.18257418583505536,0.0,0.4666666666666666,0.5333333333333333,-0.0265496429625733,0.0176298884470232,0.0109459135658457,182.56812540690103,183.53734261648995,-4.096649169921875,-5.551895141601591,0
2025-02-24,178.66751098632812,182.52493020594952,178.30868023037235,181.3986125849473,29854200,4.0,0.75,3.0,0.5,0.0,0.25,0.75,-0.0022820506178629,0.0013175425385273,0.0108298605357031,178.93995157877603,181.09957885742188,-0.408660888671875,-5.960556030273466,0
2025-02-25,174.84994506835938,178.15916354017307,174.1223215693703,177.46142612582926,41913400,10.0,0.4,4.0,0.5163977794943222,0.0,0.6,0.4,-0.0213668724486841,0.0117330119575425,0.0125657391899388,177.53120930989584,179.9105965750558,-4.226226806640625,-8.3228759765625,0
2025-02-26,172.16868591308594,175.50780571224857,171.0224290795126,174.50109332110333,35431300,7.0,0.8571428571428571,6.0,0.3779644730092272,0.0,0.1428571428571428,0.8571428571428571,-0.0153346296690294,0.0097552395934512,0.0110234940107513,175.2287139892578,178.12498692103796,-6.907485961914063,-12.499267578124972,0
